step,reward,cumulative_reward,main_agent_type,main_agent_energy,main_agent_sensor_flag,main_agent_target_detected,prey_population,predator_population,total_alive,avg_prey_energy,avg_predator_energy,min_prey_energy,max_prey_energy,min_predator_energy,max_predator_energy,cumulative_prey_births,cumulative_predator_births,cumulative_predation_events,cumulative_prey_deaths,cumulative_predator_deaths,prey_model_path,predator_model_path,run_name,seed,long_episode_steps
1,-0.01,-0.01,PREDATOR,84.58,0,0,30,11,41,100.0,84.58000000000001,100.0,100.0,84.58,84.58,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed2,44,2000
2,-0.01,-0.02,PREDATOR,84.16,0,0,30,11,41,99.72999999999999,84.21454545454544,99.72999999999999,99.72999999999999,84.16,84.46,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed2,44,2000
3,-0.01,-0.03,PREDATOR,83.74,0,0,30,11,41,99.46,83.84909090909092,99.45999999999998,99.45999999999998,83.74,84.33999999999999,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed2,44,2000
4,-0.01,-0.04,PREDATOR,83.32,0,0,30,11,41,99.195,83.48363636363636,99.18999999999997,99.33999999999997,83.32,84.21999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed2,44,2000
5,-0.01,-0.05,PREDATOR,82.89999999999999,0,0,30,11,41,98.92999999999999,83.09090909090907,98.91999999999996,99.21999999999997,82.89999999999999,84.09999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed2,44,2000
6,-0.01,-0.060000000000000005,PREDATOR,82.47999999999999,0,0,30,11,41,98.66999999999999,82.75272727272727,98.64999999999995,99.09999999999997,82.47999999999999,83.97999999999998,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed2,44,2000
7,-0.01,-0.07,PREDATOR,82.05999999999999,0,0,30,11,41,98.40999999999998,82.44181818181816,98.37999999999994,98.97999999999996,82.05999999999999,83.85999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed2,44,2000
8,-0.01,-0.08,PREDATOR,81.63999999999999,0,0,30,11,41,98.14999999999996,82.15818181818179,98.10999999999993,98.85999999999996,81.63999999999999,83.73999999999997,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed2,44,2000
9,-0.01,-0.09,PREDATOR,81.21999999999998,0,0,30,11,41,97.89499999999995,81.8472727272727,97.83999999999992,98.73999999999995,81.21999999999998,83.61999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed2,44,2000
10,-0.01,-0.09999999999999999,PREDATOR,80.79999999999998,0,0,30,11,41,97.63999999999987,81.5363636363636,97.56999999999991,98.61999999999995,80.79999999999998,83.49999999999996,0,0,0,0,0,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_prey_39_protocol2_cycle4.pkl,C:\Users\alejl\University\Thesis\ecoSim\src\models\trained_predator_39_protocol2_cycle4.pkl,cycle4_predator_seed2,44,2000
