cycle,phase,agent_type,episode,reward,steps,eval_reward,prey_population,predator_population,avg_prey_energy,avg_predator_energy,predation_events,eval_predation_events
1,A,PREY,1,7879.1199999999535,288,444.6529999999918,337,11,94.27584569732916,57.11863636363596,17,148.9
1,A,PREY,2,4925.399999999971,210,444.6529999999918,336,20,97.32934523809517,58.11374999999998,83,148.9
1,A,PREY,3,707.5200000000002,48,444.6529999999918,156,11,94.81961538461539,79.42977272727263,7,148.9
1,A,PREY,4,13714.999999999916,500,444.6529999999918,338,9,95.16662721893476,58.89055555555553,138,148.9
1,A,PREY,5,1056.0400000000002,46,444.6529999999918,61,11,96.49311475409836,82.49068181818178,19,148.9
1,A,PREY,6,6877.289999999947,321,444.6529999999918,337,24,97.0640356083085,49.52197916666656,139,148.9
1,A,PREY,7,228.27000000000007,23,444.6529999999918,42,10,99.15619047619049,86.54799999999997,11,148.9
1,A,PREY,8,12794.999999999918,500,444.6529999999918,336,11,98.10005952380946,44.70113636363628,154,148.9
1,A,PREY,9,5199.099999999974,190,444.6529999999918,337,41,96.25560830860523,51.420609756097605,175,148.9
1,A,PREY,10,2584.999999999994,100,444.6529999999918,337,11,96.4829376854599,80.10409090909076,24,148.9
1,A,PREY,11,3854.0299999999843,147,444.6529999999918,336,23,98.15098214285709,56.742391304347876,104,148.9
1,A,PREY,12,3544.6899999999882,131,444.6529999999918,337,15,93.5146587537091,60.656499999999966,44,148.9
1,A,PREY,13,2389.489999999997,101,444.6529999999918,337,14,98.44442136498513,66.73392857142845,44,148.9
1,A,PREY,14,1906.6800000000005,82,444.6529999999918,337,14,96.72189910979226,64.36410714285715,32,148.9
1,A,PREY,15,987.6200000000002,38,444.6529999999918,77,12,95.5303896103896,73.78166666666668,13,148.9
1,A,PREY,16,8984.709999999946,329,444.6529999999918,324,106,94.0136111111111,57.542382075471735,663,148.9
1,A,PREY,17,14984.999999999907,500,444.6529999999918,267,127,89.24176029962547,57.83364173228353,1156,148.9
1,A,PREY,18,1465.8800000000003,62,444.6529999999918,134,11,90.36335820895522,75.56681818181806,8,148.9
1,A,PREY,19,187.91000000000005,9,444.6529999999918,34,10,95.5485294117647,83.338,1,148.9
1,A,PREY,20,2608.1899999999864,181,444.6529999999918,331,26,95.40187311178241,67.51336538461533,158,148.9
1,A,PREY,21,1265.2400000000002,76,444.6529999999918,325,13,94.36695384615383,70.62903846153843,26,148.9
1,A,PREY,22,9131.869999999946,313,444.6529999999918,317,160,88.11580441640373,54.473703125000085,1723,148.9
1,A,PREY,23,1640.9000000000003,60,444.6529999999918,302,13,94.17245033112583,78.14865384615379,23,148.9
1,A,PREY,24,13159.99999999991,500,444.6529999999918,338,73,93.26905325443767,37.51513698630154,452,148.9
1,A,PREY,25,11627.49999999991,500,444.6529999999918,323,163,94.23492260061919,49.365736196319176,1363,148.9
1,A,PREY,26,13334.999999999915,500,444.6529999999918,338,8,96.29144970414188,47.809374999999726,75,148.9
1,A,PREY,27,2465.709999999997,79,444.6529999999918,319,14,91.53,62.711249999999986,13,148.9
1,A,PREY,28,9311.779999999946,322,444.6529999999918,335,19,97.70576119402979,63.883026315789564,186,148.9
1,A,PREY,29,15473.999999999905,500,444.6529999999918,308,75,87.90772727272726,67.96680000000002,807,148.9
1,A,PREY,30,15554.999999999907,500,444.6529999999918,337,7,96.48439169139452,48.27964285714287,93,148.9
1,A,PREY,31,157.64000000000007,36,444.6529999999918,61,13,94.09967213114754,67.81076923076922,8,148.9
1,A,PREY,32,10381.689999999939,381,444.6529999999918,314,153,89.93235668789805,53.43468954248372,849,148.9
1,A,PREY,33,15344.999999999907,500,444.6529999999918,337,15,95.91201780415417,70.57083333333328,182,148.9
1,A,PREY,34,15479.999999999907,500,444.6529999999918,338,10,94.73372781065069,52.920999999999665,86,148.9
1,A,PREY,35,3055.53999999999,146,444.6529999999918,337,28,97.54270029673586,61.828750000000035,124,148.9
1,A,PREY,36,12037.499999999907,500,444.6529999999918,338,9,94.00301775147906,46.44277777777817,101,148.9
1,A,PREY,37,4478.709999999983,279,444.6529999999918,335,43,95.51053731343275,59.40587209302334,263,148.9
1,A,PREY,38,3342.28999999999,121,444.6529999999918,336,13,98.90244047619043,64.57749999999993,63,148.9
1,A,PREY,39,8619.919999999947,308,444.6529999999918,256,106,81.09132812499996,61.785377358490564,846,148.9
1,A,PREY,40,14634.499999999915,500,444.6529999999918,338,8,96.29565088757386,63.16843749999991,188,148.9
1,A,PREY,41,5865.999999999972,200,444.6529999999918,337,15,95.95519287833814,49.56033333333337,28,148.9
1,A,PREY,42,12188.499999999907,500,444.6529999999918,337,11,95.48816023738856,66.18113636363604,178,148.9
1,A,PREY,43,4343.839999999985,166,444.6529999999918,337,13,97.21848664688417,55.83923076923069,28,148.9
1,A,PREY,44,148.2099999999999,29,444.6529999999918,44,13,96.5625,78.06480769230771,12,148.9
1,A,PREY,45,1865.8400000000004,66,444.6529999999918,336,14,97.91854166666668,61.292500000000025,20,148.9
1,A,PREY,46,8016.189999999954,281,444.6529999999918,337,15,95.34537091988115,55.23333333333341,65,148.9
1,A,PREY,47,387.36000000000007,14,444.6529999999918,31,12,100.0,74.27749999999999,4,148.9
1,A,PREY,48,14634.999999999907,500,444.6529999999918,337,35,98.96207715133532,49.65557142857152,313,148.9
1,A,PREY,49,12329.999999999907,500,444.6529999999918,334,24,91.68706586826329,65.3604166666667,246,148.9
1,A,PREY,50,10895.179999999918,482,444.6529999999918,337,37,88.36323442136467,47.831756756756825,200,148.9
1,A,PREY,51,3212.589999999988,141,444.6529999999918,337,22,95.26136498516313,71.25318181818174,124,148.9
1,A,PREY,52,2398.9499999999907,155,444.6529999999918,333,41,90.70393393393385,60.346768292682924,230,148.9
1,A,PREY,53,12532.769999999926,423,444.6529999999918,337,11,96.77201780415417,46.81113636363636,55,148.9
1,A,PREY,54,12716.999999999915,500,444.6529999999918,338,8,95.9602662721892,60.09406249999955,132,148.9
